Household/family type,SERIALNO,INTP_adj
3,1239174,0.0
1,1239205,0.0
1,1239205,0.0
6,1239212,0.0
1,1239295,0.0
1,1239295,0.0
1,1239295,0.0
1,1239295,0.0
1,1239295,0.0
1,1239295,0.0
1,1239295,0.0
Other,1239297,0.0
Other,1239297,0.0
3,1239577,0.0
3,1239577,0.0
6,1239698,0.0
1,1239700,0.0
1,1239700,0.0
Other,1239824,0.0
6,1240075,0.0
Other,1240374,0.0
6,1240376,0.0
1,1240382,Other
1,1240382,0.0
1,1240387,0.0
1,1240387,0.0
1,1240387,0.0
1,1240387,0.0
1,1240387,0.0
1,1240387,0.0
1,1240387,0.0
Other,1240512,Other
Other,1240512,Other
3,1240621,0.0
3,1240621,0.0
3,1240621,0.0
6,1240685,Other
1,1240753,0.0
1,1240753,0.0
3,1240798,0.0
3,1240798,0.0
3,1240798,0.0
3,1240798,0.0
3,1240803,0.0
3,1240803,0.0
6,1240864,Other
6,1240961,Other
Other,1241003,0.0
Other,1241129,0.0
Other,1241129,0.0
Other,1241137,0.0
Other,1241137,0.0
6,1241178,0.0
1,1241250,0.0
1,1241250,0.0
1,1241250,0.0
Other,1241418,0.0
Other,1241459,Other
6,1241486,0.0
1,1241502,Other
1,1241502,Other
1,1241502,0.0
1,1241502,0.0
1,1241502,0.0
1,1241551,0.0
1,1241551,0.0
1,1241551,0.0
Other,1241560,0.0
Other,1241560,0.0
1,1241582,0.0
1,1241582,0.0
3,1241639,0.0
3,1241639,0.0
3,1241639,0.0
1,1241708,Other
1,1241708,0.0
1,1241813,0.0
1,1241813,0.0
1,1241813,0.0
1,1241813,0.0
1,1241813,0.0
1,1241936,Other
1,1241936,0.0
1,1241936,0.0
1,1242023,0.0
1,1242023,0.0
1,1242023,0.0
6,1242131,0.0
2,1242150,0.0
2,1242150,0.0
1,1242156,0.0
1,1242156,0.0
1,1242156,0.0
1,1242156,0.0
Other,1242304,0.0
Other,1242304,0.0
Other,1242304,0.0
Other,1242319,0.0
Other,1242319,0.0
1,1242360,0.0
1,1242360,0.0
1,1242360,0.0
1,1242360,0.0
1,1242360,0.0
1,1242409,0.0
1,1242409,0.0
1,1242409,0.0
1,1242409,0.0
1,1242409,0.0
1,1242409,0.0
3,1242450,0.0
3,1242450,0.0
3,1242450,0.0
1,1242498,0.0
1,1242498,0.0
1,1242498,0.0
1,1242498,0.0
1,1242498,0.0
1,1242532,0.0
1,1242532,0.0
1,1242532,0.0
1,1242532,0.0
1,1242532,0.0
1,1242532,0.0
1,1242615,0.0
1,1242615,0.0
1,1242642,0.0
1,1242642,0.0
6,1242646,0.0
1,1242666,0.0
1,1242666,0.0
1,1242666,0.0
1,1242666,0.0
1,1242666,0.0
1,1242678,0.0
1,1242678,0.0
1,1242678,0.0
1,1242678,0.0
1,1242678,0.0
Other,1242783,Other
Other,1242789,Other
1,1242805,0.0
1,1242805,0.0
1,1242805,0.0
Other,1242831,0.0
Other,1242831,0.0
1,1242844,0.0
1,1242844,0.0
1,1242844,0.0
1,1242844,0.0
1,1242844,0.0
1,1242844,0.0
1,1242844,0.0
1,1242844,0.0
1,1242844,0.0
6,1242928,0.0
1,1242960,0.0
1,1242960,0.0
1,1242960,0.0
1,1242960,0.0
1,1242960,0.0
1,1242960,0.0
1,1242960,0.0
Other,1243034,0.0
Other,1243169,0.0
6,1243185,0.0
Other,1243189,0.0
1,1243285,Other
1,1243285,Other
1,1243285,0.0
1,1243294,0.0
1,1243294,0.0
1,1243294,0.0
1,1243296,0.0
1,1243296,0.0
1,1243296,0.0
1,1243296,0.0
2,1243339,0.0
2,1243339,0.0
2,1243339,0.0
2,1243339,0.0
2,1243339,0.0
1,1243371,0.0
1,1243371,0.0
1,1243371,0.0
1,1243376,0.0
1,1243376,0.0
1,1243376,0.0
Other,1243420,0.0
6,1243423,0.0
1,1243424,0.0
1,1243424,0.0
1,1243438,0.0
1,1243438,0.0
1,1243438,0.0
1,1243438,0.0
1,1243438,0.0
2,1243443,0.0
2,1243443,0.0
2,1243443,0.0
3,1243479,0.0
3,1243479,0.0
3,1243479,0.0
3,1243479,0.0
3,1243479,0.0
6,1243593,Other
1,1243594,Other
1,1243594,0.0
1,1243634,0.0
1,1243634,0.0
1,1243634,0.0
1,1243659,0.0
1,1243659,0.0
1,1243659,0.0
3,1243660,0.0
3,1243660,0.0
3,1243660,0.0
3,1243660,0.0
3,1243660,0.0
3,1243660,0.0
6,1243672,Other
Other,1243673,0.0
1,1243727,Other
1,1243727,Other
3,1243818,0.0
3,1243818,0.0
3,1243818,0.0
1,1243875,0.0
1,1243875,Other
1,1243875,0.0
1,1243879,0.0
1,1243879,0.0
1,1243879,0.0
1,1243879,0.0
1,1243879,0.0
1,1243879,0.0
1,1243879,0.0
3,1243884,0.0
3,1243884,0.0
3,1243884,0.0
3,1243884,0.0
3,1243884,0.0
3,1243884,0.0
3,1243892,0.0
3,1243892,0.0
3,1243892,0.0
3,1243892,0.0
Other,1243906,0.0
3,1243939,0.0
3,1243939,0.0
6,1244009,0.0
2,1244010,0.0
2,1244010,0.0
2,1244010,0.0
6,1244019,Other
1,1244068,0.0
1,1244068,0.0
1,1244099,0.0
1,1244099,0.0
3,1244123,Other
3,1244123,0.0
3,1244123,0.0
3,1244136,0.0
3,1244136,0.0
3,1244136,0.0
1,1244220,Other
1,1244220,0.0
1,1244220,0.0
1,1244220,0.0
1,1244418,Other
1,1244418,Other
1,1244418,0.0
1,1244552,0.0
1,1244552,0.0
1,1244552,0.0
3,1244580,0.0
3,1244580,0.0
3,1244580,0.0
3,1244580,0.0
2,1244707,0.0
2,1244707,0.0
6,1244714,Other
3,1244726,0.0
3,1244726,0.0
3,1244726,0.0
3,1244726,0.0
3,1244726,0.0
3,1244764,0.0
3,1244764,0.0
1,1244841,0.0
1,1244841,0.0
1,1244841,0.0
1,1244841,0.0
Other,1244978,0.0
Other,1244978,0.0
1,1244981,Other
1,1244981,Other
Other,1245001,0.0
1,1245006,Other
1,1245006,Other
1,1245006,0.0
Other,1245009,0.0
Other,1245009,0.0
6,1245143,0.0
3,1245226,Other
3,1245226,0.0
3,1245226,0.0
3,1245274,0.0
3,1245274,0.0
3,1245274,0.0
3,1245274,0.0
3,1245274,0.0
1,1245378,0.0
1,1245378,0.0
1,1245378,0.0
Other,1245440,0.0
1,1245531,0.0
1,1245531,0.0
1,1245531,0.0
1,1245558,0.0
1,1245558,0.0
1,1245558,0.0
1,1245578,Other
1,1245578,Other
Other,1245650,0.0
Other,1245650,0.0
1,1245745,Other
1,1245745,0.0
1,1245745,0.0
1,1245834,0.0
1,1245834,Other
1,1245834,Other
1,1245834,0.0
1,1245834,0.0
6,1245888,0.0
1,1245889,Other
1,1245889,0.0
1,1245889,0.0
1,1245914,0.0
1,1245914,0.0
1,1245914,0.0
1,1245914,0.0
1,1245923,Other
1,1245923,Other
1,1245961,Other
1,1245961,0.0
Other,1246043,0.0
Other,1246043,0.0
Other,1246043,0.0
Other,1246043,0.0
Other,1246043,0.0
Other,1246082,Other
3,1246209,0.0
3,1246209,0.0
3,1246209,0.0
3,1246209,0.0
1,1246210,0.0
1,1246210,0.0
1,1246210,0.0
1,1246210,0.0
1,1246210,0.0
1,1246224,0.0
1,1246224,0.0
1,1246224,0.0
Other,1246268,Other
6,1246272,0.0
6,1246292,0.0
3,1246477,0.0
3,1246477,0.0
3,1246477,0.0
Other,1246507,0.0
1,1246523,0.0
1,1246523,0.0
1,1246523,0.0
1,1246523,0.0
1,1246541,0.0
1,1246541,0.0
1,1246541,0.0
Other,1246563,0.0
Other,1246626,0.0
1,1246666,Other
1,1246666,0.0
1,1246666,0.0
3,1246749,0.0
3,1246749,0.0
3,1246756,0.0
3,1246756,0.0
3,1246756,0.0
3,1246756,0.0
3,1246756,0.0
3,1246855,0.0
3,1246855,0.0
1,1246913,Other
1,1246913,Other
1,1246937,0.0
1,1246937,0.0
Other,1246952,0.0
Other,1246952,0.0
Other,1246952,0.0
3,1246991,0.0
3,1246991,0.0
3,1246991,0.0
3,1247041,0.0
3,1247041,0.0
3,1247041,0.0
1,1247049,0.0
1,1247049,0.0
1,1247056,0.0
1,1247056,0.0
1,1247056,0.0
1,1247129,0.0
1,1247129,0.0
1,1247129,0.0
1,1247129,0.0
1,1247205,0.0
1,1247205,0.0
1,1247205,0.0
1,1247205,0.0
6,1247225,0.0
2,1247249,Other
2,1247249,0.0
2,1247249,0.0
2,1247249,0.0
2,1247249,0.0
3,1247299,0.0
3,1247299,0.0
1,1247489,Other
1,1247489,0.0
1,1247489,0.0
1,1247489,0.0
3,1247631,0.0
3,1247631,0.0
Other,1247722,Other
Other,1247722,Other
1,1247742,0.0
1,1247742,0.0
1,1247742,0.0
1,1247742,0.0
1,1247742,0.0
6,1247753,0.0
Other,1247779,0.0
1,1247876,0.0
1,1247876,0.0
1,1247928,0.0
1,1247928,0.0
1,1248037,0.0
1,1248037,0.0
1,1248083,0.0
1,1248083,0.0
6,1248123,0.0
6,1248171,0.0
2,1248184,0.0
2,1248184,0.0
2,1248184,0.0
2,1248184,0.0
1,1346280,0.0
2,1248184,0.0
1,1248198,0.0
1,1248198,0.0
2,1248208,0.0
2,1248208,0.0
2,1248208,0.0
2,1248208,Other
Other,1248261,0.0
Other,1248267,Other
2,1248316,0.0
2,1248316,0.0
2,1248316,0.0
1,1248356,Other
1,1248356,0.0
1,1248356,0.0
1,1248385,0.0
1,1248385,0.0
1,1248385,0.0
1,1248385,0.0
1,1248385,0.0
3,1248411,Other
3,1248411,0.0
3,1248411,0.0
3,1248411,0.0
1,1248426,Other
1,1248426,0.0
6,1248485,0.0
1,1248522,0.0
1,1248522,0.0
Other,1248667,Other
Other,1248793,0.0
Other,1248793,0.0
3,1248802,0.0
3,1248802,0.0
6,1248847,0.0
1,1248892,0.0
1,1248892,0.0
1,1248892,0.0
1,1248892,0.0
Other,1248919,0.0
1,1248934,Other
1,1248934,0.0
1,1248934,0.0
1,1248934,0.0
3,1249005,0.0
3,1249005,0.0
3,1249005,0.0
3,1249005,0.0
3,1249005,0.0
1,1249041,0.0
1,1249041,0.0
1,1249041,0.0
1,1249041,0.0
6,1249067,Other
1,1249120,Other
1,1249120,Other
1,1249137,0.0
1,1249137,0.0
1,1249137,0.0
1,1249137,0.0
3,1249150,0.0
3,1249150,0.0
3,1249150,0.0
Other,1249273,0.0
Other,1249273,0.0
Other,1249375,0.0
1,1249416,0.0
1,1249416,0.0
1,1249416,0.0
1,1249416,0.0
Other,1249520,0.0
Other,1249520,0.0
Other,1249520,0.0
3,1249627,0.0
3,1249627,0.0
3,1249627,0.0
1,1249697,0.0
1,1249697,0.0
Other,1249711,0.0
1,1250108,0.0
1,1250108,0.0
1,1250108,0.0
1,1250108,0.0
1,1250108,0.0
3,1250195,0.0
3,1250195,0.0
6,1250214,0.0
Other,1250228,0.0
Other,1250228,0.0
6,1250264,Other
3,1250477,0.0
3,1250477,0.0
Other,1250533,0.0
Other,1250533,0.0
3,1250548,0.0
3,1250548,0.0
3,1250548,0.0
Other,1250600,Other
Other,1250641,Other
6,1250723,0.0
1,1250743,0.0
1,1250743,0.0
3,1250744,0.0
3,1250744,0.0
6,1250751,Other
6,1250906,Other
Other,1250989,0.0
1,1251002,0.0
1,1251002,Other
1,1251013,Other
1,1251013,0.0
1,1251013,0.0
Other,1251124,0.0
Other,1251124,0.0
6,1251131,0.0
3,1251241,0.0
3,1251241,0.0
1,1251298,0.0
1,1251298,0.0
Other,1251308,Other
1,1251324,Other
1,1251324,0.0
Other,1251346,0.0
Other,1251346,0.0
Other,1251346,0.0
Other,1251346,0.0
1,1251419,0.0
1,1251419,0.0
1,1251419,0.0
1,1251419,0.0
1,1251419,0.0
6,1251439,0.0
1,1251517,0.0
1,1251517,0.0
1,1251541,0.0
1,1251541,0.0
1,1251541,0.0
1,1251541,0.0
3,1251561,0.0
3,1251561,0.0
3,1251561,0.0
3,1251561,0.0
3,1251561,0.0
6,1251571,0.0
1,1251583,0.0
1,1251583,0.0
1,1251583,0.0
1,1251583,0.0
1,1251583,0.0
1,1251634,0.0
1,1251634,0.0
1,1251634,0.0
1,1251634,0.0
1,1251634,0.0
1,1251634,0.0
1,1251634,0.0
1,1251634,0.0
1,1251634,0.0
1,1251634,0.0
Other,1251664,0.0
1,1251813,0.0
1,1251813,0.0
1,1251813,0.0
1,1251813,0.0
1,1251843,0.0
1,1251843,0.0
1,1251843,0.0
1,1251843,0.0
1,1251843,0.0
3,1251898,Other
3,1251898,0.0
6,1252002,0.0
1,1252003,Other
1,1252003,0.0
Other,1252043,0.0
Other,1252043,0.0
3,1252128,0.0
3,1252128,0.0
3,1252128,0.0
Other,1252153,0.0
Other,1252180,0.0
3,1252206,0.0
3,1252206,0.0
3,1252206,0.0
6,1252210,0.0
6,1252233,0.0
1,1252305,0.0
1,1252305,Other
2,1252329,0.0
2,1252329,0.0
3,1252390,0.0
3,1252390,0.0
3,1252390,0.0
1,1252428,0.0
1,1252428,0.0
1,1252428,0.0
Other,1252515,0.0
Other,1252515,0.0
6,1252550,0.0
1,1252555,0.0
1,1252555,0.0
1,1252555,0.0
1,1252626,0.0
1,1252626,Other
1,1252626,0.0
1,1252707,0.0
1,1252707,Other
1,1252707,0.0
1,1252707,0.0
Other,1252720,Other
Other,1252720,0.0
Other,1252720,0.0
Other,1252720,0.0
Other,1252720,0.0
Other,1252720,0.0
Other,1252775,0.0
Other,1252775,Other
Other,1252775,0.0
1,1252831,0.0
1,1252831,0.0
1,1252831,0.0
1,1252831,0.0
1,1252831,0.0
1,1252840,0.0
1,1252840,0.0
1,1252961,0.0
1,1252961,0.0
1,1252976,0.0
1,1252976,0.0
1,1252976,0.0
1,1252976,0.0
1,1253004,0.0
1,1253004,0.0
6,1253007,Other
1,1253009,0.0
1,1253009,0.0
1,1253009,0.0
1,1253009,0.0
1,1253009,0.0
1,1253016,Other
1,1253016,0.0
1,1253120,0.0
1,1253120,0.0
1,1253148,0.0
1,1253148,0.0
1,1253211,0.0
1,1253211,0.0
1,1253211,0.0
Other,1253260,0.0
1,1253412,0.0
1,1253412,0.0
1,1253412,0.0
Other,1253418,0.0
Other,1253418,0.0
1,1253448,0.0
1,1253448,0.0
1,1253448,0.0
1,1253448,0.0
Other,1253486,Other
1,1253526,0.0
1,1253526,0.0
6,1253544,0.0
3,1253647,0.0
3,1253647,0.0
3,1253647,0.0
3,1253647,0.0
3,1253647,0.0
3,1253647,0.0
6,1253663,0.0
3,1253667,0.0
3,1253667,0.0
1,1253744,0.0
1,1253744,0.0
1,1253744,0.0
1,1253842,0.0
1,1253842,0.0
1,1253842,0.0
1,1253842,0.0
1,1253842,0.0
2,1253870,0.0
2,1253870,0.0
1,1253899,Other
1,1253899,0.0
1,1253912,Other
1,1253912,0.0
1,1253912,0.0
1,1253912,0.0
1,1253928,0.0
1,1253928,0.0
1,1253928,0.0
1,1253993,0.0
1,1253993,0.0
3,1254031,0.0
3,1254031,0.0
3,1254031,0.0
3,1254031,0.0
3,1254031,0.0
3,1254120,0.0
3,1254120,0.0
3,1254197,0.0
3,1254197,0.0
1,1254342,Other
1,1254342,Other
1,1254342,0.0
1,1254342,0.0
1,1254342,0.0
3,1254361,0.0
3,1254361,0.0
6,1254404,Other
3,1254579,0.0
3,1254579,0.0
1,1254628,0.0
1,1254628,0.0
1,1254628,0.0
1,1254628,0.0
1,1254628,0.0
6,1254656,0.0
1,1254665,0.0
1,1254665,0.0
1,1254682,Other
1,1254682,0.0
Other,1254711,0.0
1,1254715,0.0
1,1254715,0.0
1,1254749,0.0
1,1254749,0.0
1,1254797,0.0
1,1254797,0.0
Other,1254814,0.0
Other,1254814,0.0
2,1254873,0.0
2,1254873,0.0
2,1254873,0.0
3,1254879,0.0
3,1254879,0.0
3,1254879,0.0
Other,1254892,0.0
Other,1254911,0.0
6,1254956,Other
Other,1255067,0.0
Other,1255080,0.0
Other,1255093,0.0
Other,1255093,0.0
1,1255112,0.0
1,1255112,0.0
Other,1255136,0.0
3,1255175,Other
3,1255175,0.0
1,1255345,0.0
1,1255345,0.0
1,1255345,0.0
1,1255374,0.0
1,1255374,0.0
6,1255576,0.0
Other,1255587,0.0
6,1255607,0.0
3,1255676,0.0
3,1255676,0.0
3,1255676,0.0
Other,1255761,0.0
Other,1255761,0.0
Other,1255761,0.0
Other,1255761,0.0
Other,1255761,0.0
3,1255799,Other
3,1255799,0.0
Other,1255837,0.0
Other,1255846,Other
Other,1255846,0.0
1,1255910,0.0
1,1255910,0.0
3,1255948,0.0
3,1255948,0.0
3,1255948,0.0
3,1255979,0.0
3,1255979,0.0
3,1255979,0.0
1,1255986,0.0
1,1255986,0.0
1,1255986,0.0
1,1255986,0.0
1,1255986,0.0
1,1256097,0.0
1,1256097,0.0
6,1256114,Other
1,1256116,0.0
1,1256116,0.0
1,1256246,Other
1,1256246,0.0
1,1256246,0.0
1,1256246,0.0
1,1256267,Other
1,1256267,Other
1,1256267,0.0
6,1256374,0.0
6,1256402,0.0
3,1256407,0.0
3,1256407,0.0
3,1256407,0.0
3,1256407,0.0
1,1256414,0.0
1,1256414,0.0
1,1256414,0.0
1,1256414,0.0
1,1256528,0.0
1,1256528,0.0
1,1256528,0.0
1,1256528,0.0
1,1256536,0.0
1,1256536,0.0
1,1256536,0.0
1,1256536,0.0
1,1256536,0.0
1,1256536,0.0
1,1256536,0.0
1,1256536,0.0
6,1256545,0.0
1,1256649,0.0
1,1256649,0.0
3,1256657,0.0
3,1256657,0.0
1,1256689,0.0
1,1256689,0.0
1,1256689,0.0
1,1256689,0.0
1,1256689,0.0
Other,1256706,Other
Other,1256706,Other
1,1256766,Other
1,1256766,Other
6,1256777,0.0
1,1256800,Other
1,1256800,0.0
1,1256800,0.0
1,1256800,0.0
1,1256847,0.0
1,1256847,0.0
1,1256847,0.0
3,1256865,0.0
3,1256865,0.0
3,1256865,0.0
3,1256865,0.0
1,1256870,0.0
1,1256870,0.0
1,1256870,0.0
1,1256870,0.0
1,1256870,0.0
1,1256870,0.0
1,1256870,0.0
1,1256870,0.0
Other,1256873,0.0
1,1256895,0.0
1,1256895,0.0
1,1256895,0.0
1,1256981,0.0
1,1256981,0.0
Other,1257056,0.0
Other,1257056,0.0
3,1257073,0.0
3,1257073,0.0
3,1257073,0.0
3,1257073,0.0
3,1257073,0.0
3,1257083,0.0
3,1257083,0.0
3,1257083,0.0
1,1257210,0.0
1,1257210,0.0
1,1257210,0.0
1,1257210,0.0
Other,1257253,Other
Other,1257253,0.0
Other,1257253,0.0
6,1257256,0.0
6,1257295,0.0
1,1257450,0.0
1,1257450,0.0
1,1257450,0.0
1,1257450,0.0
1,1257450,0.0
1,1257482,0.0
1,1257482,0.0
1,1257482,0.0
1,1257482,0.0
1,1257482,0.0
Other,1257507,0.0
Other,1257507,0.0
3,1257532,0.0
3,1257532,0.0
3,1257532,0.0
6,1257624,0.0
1,1257627,0.0
1,1257627,0.0
1,1257627,0.0
1,1257627,0.0
2,1257672,0.0
2,1257672,0.0
3,1257764,0.0
3,1257764,0.0
3,1257764,0.0
1,1257766,0.0
1,1257766,0.0
1,1257783,0.0
1,1257783,0.0
1,1257783,0.0
1,1257783,0.0
Other,1257876,0.0
3,1257881,0.0
3,1257881,0.0
Other,1257909,0.0
Other,1257909,0.0
3,1257915,Other
3,1257915,0.0
3,1257915,0.0
3,1257915,0.0
3,1257915,0.0
3,1257915,0.0
Other,1257919,0.0
Other,1257919,0.0
Other,1257919,0.0
Other,1257947,0.0
6,1257982,0.0
6,1257990,0.0
6,1258011,0.0
6,1258082,Other
1,1258170,0.0
1,1258170,0.0
1,1258170,0.0
1,1258170,0.0
6,1258183,Other
Other,1258218,0.0
Other,1258218,0.0
Other,1258218,0.0
3,1258262,0.0
3,1258262,0.0
3,1258262,0.0
Other,1258363,0.0
1,1258380,Other
1,1258380,Other
Other,1258391,0.0
Other,1258391,0.0
3,1258435,0.0
3,1258435,0.0
3,1258435,0.0
3,1258454,0.0
3,1258454,0.0
3,1258454,0.0
3,1258454,0.0
6,1258584,0.0
1,1258597,0.0
1,1258597,0.0
1,1258597,0.0
1,1258597,0.0
3,1258622,0.0
3,1258622,0.0
6,1258643,0.0
1,1258665,0.0
1,1258665,0.0
2,1258680,Other
2,1258680,0.0
6,1258698,0.0
1,1258747,0.0
1,1258747,0.0
3,1258958,0.0
3,1258958,0.0
3,1258958,0.0
1,1258967,0.0
1,1258967,0.0
1,1258967,0.0
1,1258967,0.0
1,1258975,0.0
1,1258975,0.0
Other,1259047,0.0
Other,1259047,0.0
Other,1259118,0.0
Other,1259174,Other
2,1259269,0.0
2,1259269,0.0
2,1259269,0.0
2,1259269,0.0
1,1259279,0.0
1,1259279,0.0
1,1259279,0.0
1,1259279,0.0
1,1259335,0.0
1,1259335,0.0
6,1259521,Other
1,1259594,0.0
1,1259594,0.0
1,1259594,0.0
1,1259594,0.0
1,1259594,0.0
1,1259666,Other
1,1259666,0.0
6,1259694,Other
1,1259807,0.0
1,1259807,0.0
6,1259930,0.0
1,1259937,0.0
1,1259937,0.0
Other,1260043,0.0
Other,1260043,0.0
1,1260056,0.0
1,1260056,0.0
1,1260056,0.0
1,1260056,0.0
1,1260056,0.0
1,1260056,0.0
6,1260162,0.0
6,1260188,Other
3,1260309,0.0
3,1260309,0.0
3,1260309,0.0
Other,1260339,0.0
Other,1260339,0.0
1,1260359,Other
1,1260359,0.0
1,1260359,0.0
1,1260359,0.0
1,1260359,0.0
6,1260421,0.0
6,1260429,0.0
Other,1260504,0.0
3,1260591,0.0
3,1260591,0.0
3,1260659,0.0
3,1260659,0.0
1,1260670,0.0
1,1260670,0.0
1,1260670,0.0
1,1260670,0.0
3,1260682,0.0
3,1260682,0.0
6,1260761,Other
6,1260769,0.0
3,1260790,0.0
3,1260790,0.0
6,1260805,Other
1,1364193,0.0
3,1260946,0.0
3,1260946,0.0
1,1261029,0.0
1,1261029,0.0
1,1261029,0.0
1,1261029,0.0
1,1261106,0.0
1,1261106,0.0
1,1261106,0.0
1,1261106,0.0
1,1261106,0.0
1,1261106,0.0
1,1261106,0.0
2,1261152,0.0
2,1261152,0.0
2,1261152,0.0
1,1261188,Other
1,1261188,0.0
1,1261188,0.0
1,1261188,0.0
1,1261188,0.0
1,1261296,0.0
1,1261296,0.0
1,1261296,0.0
1,1261296,0.0
1,1261296,0.0
6,1261312,0.0
Other,1261354,Other
3,1261490,0.0
3,1261490,0.0
3,1261490,0.0
Other,1261508,Other
Other,1261652,0.0
3,1261655,Other
3,1261655,Other
1,1261657,0.0
1,1261657,0.0
Other,1261797,0.0
Other,1261797,0.0
Other,1261797,0.0
1,1262017,0.0
1,1262017,0.0
1,1262017,0.0
1,1262017,0.0
1,1262033,0.0
1,1262033,0.0
1,1262033,0.0
1,1262033,0.0
3,1262046,0.0
3,1262046,0.0
3,1262046,0.0
3,1262046,0.0
6,1262114,0.0
1,1262164,0.0
1,1262164,0.0
1,1262181,0.0
1,1262181,0.0
1,1262181,0.0
1,1262181,0.0
1,1262181,0.0
6,1262341,Other
1,1262396,0.0
1,1262396,0.0
1,1262429,Other
1,1262429,0.0
1,1262429,0.0
1,1262437,Other
1,1262437,0.0
1,1262437,0.0
1,1262437,0.0
1,1262437,0.0
1,1262460,0.0
1,1262460,0.0
1,1262460,0.0
1,1262460,0.0
Other,1262508,0.0
Other,1262603,0.0
Other,1262603,0.0
Other,1262695,0.0
3,1262704,0.0
3,1262704,0.0
1,1262725,Other
1,1262725,Other
1,1262725,0.0
Other,1262834,0.0
2,1262836,0.0
2,1262836,0.0
2,1262836,0.0
Other,1262837,0.0
Other,1262837,0.0
Other,1262954,0.0
Other,1262985,0.0
Other,1262985,0.0
Other,1263113,Other
Other,1263113,0.0
Other,1263113,0.0
6,1263132,0.0
1,1263159,0.0
1,1263159,0.0
1,1263159,0.0
3,1263244,0.0
3,1263244,0.0
3,1263244,0.0
1,1263256,Other
1,1263256,Other
Other,1263362,0.0
6,1263432,0.0
1,1263472,0.0
1,1263472,0.0
1,1263472,0.0
1,1263472,0.0
6,1263499,0.0
6,1263510,Other
1,1263542,0.0
1,1263542,0.0
1,1263542,0.0
Other,1263548,0.0
Other,1263548,0.0
Other,1263548,0.0
6,1263553,0.0
1,1263558,Other
1,1263558,0.0
6,1263580,0.0
1,1263647,0.0
1,1263647,0.0
1,1263647,0.0
2,1263650,Other
2,1263650,0.0
2,1263650,0.0
2,1263650,Other
2,1263650,0.0
2,1263650,0.0
1,1263763,0.0
1,1263763,0.0
1,1263763,0.0
2,1263774,0.0
2,1263774,0.0
2,1263774,0.0
2,1263774,0.0
2,1263774,0.0
2,1263775,0.0
2,1263775,Other
3,1263785,0.0
3,1263785,0.0
1,1263824,0.0
1,1263824,0.0
1,1263843,0.0
1,1263843,0.0
1,1263843,0.0
1,1263843,0.0
1,1263843,0.0
1,1264028,0.0
1,1264028,0.0
1,1264028,0.0
1,1264028,0.0
1,1264028,0.0
1,1264028,0.0
1,1264028,0.0
6,1264053,Other
Other,1264065,0.0
Other,1264065,0.0
1,1264096,0.0
1,1264096,0.0
Other,1264100,0.0
6,1264117,0.0
1,1264139,0.0
1,1264139,0.0
1,1264139,0.0
1,1264142,Other
1,1264142,0.0
6,1264223,0.0
1,1264341,0.0
1,1264341,0.0
1,1264341,0.0
1,1264341,0.0
1,1264341,0.0
1,1264422,0.0
1,1264422,0.0
1,1264422,0.0
1,1264422,0.0
1,1264422,0.0
1,1264422,0.0
1,1264433,0.0
1,1264433,Other
1,1264433,0.0
1,1264433,0.0
1,1264497,0.0
1,1264497,0.0
1,1264497,0.0
1,1264497,0.0
1,1264497,0.0
1,1264505,0.0
1,1264505,0.0
1,1264573,0.0
1,1264573,0.0
1,1264631,Other
1,1264631,Other
1,1264631,0.0
1,1264631,0.0
6,1264648,0.0
2,1264677,0.0
2,1264677,0.0
2,1264677,0.0
2,1264677,0.0
Other,1264702,0.0
Other,1264702,0.0
1,1264907,Other
1,1264907,0.0
Other,1264942,0.0
Other,1264992,0.0
Other,1264992,0.0
1,1265000,0.0
1,1265000,0.0
1,1265000,0.0
6,1265023,Other
Other,1265034,0.0
6,1265102,0.0
6,1265117,Other
6,1265123,0.0
Other,1265190,0.0
1,1265221,0.0
1,1265221,Other
1,1265354,Other
1,1265354,0.0
Other,1265378,0.0
Other,1265535,Other
Other,1265535,0.0
Other,1265569,0.0
Other,1265569,0.0
1,1265595,Other
1,1265595,0.0
1,1265595,0.0
1,1265595,0.0
1,1265595,0.0
1,1265595,0.0
2,1265601,0.0
2,1265601,0.0
2,1265601,0.0
2,1265601,0.0
2,1265601,0.0
2,1265687,0.0
2,1265687,Other
Other,1265700,0.0
1,1265741,Other
1,1265741,0.0
Other,1265902,Other
Other,1265937,0.0
Other,1265948,0.0
1,1265955,0.0
1,1265955,0.0
1,1265955,0.0
1,1265985,0.0
1,1265985,0.0
2,1266008,0.0
2,1266008,0.0
2,1266008,0.0
2,1266008,0.0
2,1266008,0.0
Other,1266033,0.0
1,1266050,0.0
1,1266050,0.0
1,1266050,0.0
1,1266077,Other
1,1266077,0.0
1,1266077,0.0
1,1266077,0.0
2,1266125,0.0
2,1266125,0.0
2,1266125,0.0
2,1266125,0.0
2,1266125,0.0
2,1266125,0.0
2,1266125,0.0
1,1266130,0.0
1,1266130,0.0
1,1266130,0.0
1,1266130,0.0
1,1266130,0.0
Other,1266182,0.0
Other,1266276,0.0
Other,1266276,0.0
6,1266342,0.0
Other,1266372,0.0
1,1266399,0.0
1,1266399,0.0
1,1266399,0.0
1,1266399,0.0
6,1266402,0.0
6,1266421,0.0
1,1266447,0.0
1,1266447,0.0
1,1266447,0.0
1,1266447,0.0
1,1266447,0.0
1,1266447,0.0
1,1266452,0.0
1,1266452,0.0
